image_id,image_path,bbox_left,bbox_top,bbox_width,bbox_height,score,object_category
0000291_02001_d_0000878,D:\Projects\enemy_detection_project\data\images\0000291_02001_d_0000878.jpg,970.0,348.0,84.0,59.0,1.0,4
0000291_02601_d_0000881,D:\Projects\enemy_detection_project\data\images\0000291_02601_d_0000881.jpg,325.0,247.0,32.0,25.0,1.0,10
0000289_06201_d_0000842,D:\Projects\enemy_detection_project\data\images\0000289_06201_d_0000842.jpg,756.0,204.0,78.0,40.0,1.0,4
0000295_00000_d_0000021,D:\Projects\enemy_detection_project\data\images\0000295_00000_d_0000021.jpg,1143.0,569.0,23.0,57.0,1.0,1
0000330_00401_d_0000802,D:\Projects\enemy_detection_project\data\images\0000330_00401_d_0000802.jpg,685.0,107.0,17.0,15.0,1.0,4
0000280_02201_d_0000623,D:\Projects\enemy_detection_project\data\images\0000280_02201_d_0000623.jpg,541.0,384.0,47.0,54.0,1.0,6
0000291_01001_d_0000873,D:\Projects\enemy_detection_project\data\images\0000291_01001_d_0000873.jpg,846.0,255.0,29.0,21.0,1.0,3
0000271_05601_d_0000400,D:\Projects\enemy_detection_project\data\images\0000271_05601_d_0000400.jpg,325.0,668.0,146.0,97.0,1.0,4
0000271_05401_d_0000399,D:\Projects\enemy_detection_project\data\images\0000271_05401_d_0000399.jpg,1243.0,588.0,117.0,136.0,1.0,5
0000277_00001_d_0000539,D:\Projects\enemy_detection_project\data\images\0000277_00001_d_0000539.jpg,945.0,464.0,25.0,9.0,1.0,4
0000276_03001_d_0000522,D:\Projects\enemy_detection_project\data\images\0000276_03001_d_0000522.jpg,715.0,212.0,19.0,23.0,1.0,6
0000327_03601_d_0000729,D:\Projects\enemy_detection_project\data\images\0000327_03601_d_0000729.jpg,952.0,487.0,21.0,28.0,1.0,2
0000001_08414_d_0000013,D:\Projects\enemy_detection_project\data\images\0000001_08414_d_0000013.jpg,731.0,236.0,11.0,25.0,1.0,1
0000287_00001_d_0000759,D:\Projects\enemy_detection_project\data\images\0000287_00001_d_0000759.jpg,544.0,100.0,16.0,15.0,1.0,4
0000271_00601_d_0000377,D:\Projects\enemy_detection_project\data\images\0000271_00601_d_0000377.jpg,541.0,42.0,16.0,14.0,1.0,10
0000291_05201_d_0000893,D:\Projects\enemy_detection_project\data\images\0000291_05201_d_0000893.jpg,681.0,158.0,26.0,25.0,1.0,4
0000271_06201_d_0000403,D:\Projects\enemy_detection_project\data\images\0000271_06201_d_0000403.jpg,818.0,21.0,40.0,15.0,1.0,4
0000242_00500_d_0000002,D:\Projects\enemy_detection_project\data\images\0000242_00500_d_0000002.jpg,415.0,262.0,6.0,9.0,1.0,7
0000358_03333_d_0000697,D:\Projects\enemy_detection_project\data\images\0000358_03333_d_0000697.jpg,402.0,341.0,10.0,28.0,1.0,1
0000280_00401_d_0000614,D:\Projects\enemy_detection_project\data\images\0000280_00401_d_0000614.jpg,9.0,255.0,26.0,51.0,1.0,1
0000153_01801_d_0000001,D:\Projects\enemy_detection_project\data\images\0000153_01801_d_0000001.jpg,562.0,252.0,4.0,5.0,1.0,10
0000001_08414_d_0000013,D:\Projects\enemy_detection_project\data\images\0000001_08414_d_0000013.jpg,835.0,348.0,29.0,25.0,1.0,10
0000330_01801_d_0000809,D:\Projects\enemy_detection_project\data\images\0000330_01801_d_0000809.jpg,621.0,180.0,97.0,48.0,1.0,4
0000280_00401_d_0000614,D:\Projects\enemy_detection_project\data\images\0000280_00401_d_0000614.jpg,1038.0,164.0,22.0,25.0,1.0,2
0000213_04998_d_0000245,D:\Projects\enemy_detection_project\data\images\0000213_04998_d_0000245.jpg,579.0,23.0,19.0,18.0,1.0,4
0000021_00800_d_0000003,D:\Projects\enemy_detection_project\data\images\0000021_00800_d_0000003.jpg,950.0,205.0,9.0,29.0,1.0,1
0000291_05001_d_0000892,D:\Projects\enemy_detection_project\data\images\0000291_05001_d_0000892.jpg,535.0,0.0,52.0,17.0,1.0,5
0000291_01201_d_0000874,D:\Projects\enemy_detection_project\data\images\0000291_01201_d_0000874.jpg,1110.0,530.0,22.0,45.0,1.0,1
0000335_03333_d_0000060,D:\Projects\enemy_detection_project\data\images\0000335_03333_d_0000060.jpg,594.0,185.0,19.0,47.0,1.0,2
0000359_00589_d_0000702,D:\Projects\enemy_detection_project\data\images\0000359_00589_d_0000702.jpg,840.0,461.0,31.0,51.0,1.0,2
0000021_00800_d_0000003,D:\Projects\enemy_detection_project\data\images\0000021_00800_d_0000003.jpg,730.0,205.0,20.0,23.0,1.0,10
0000296_01001_d_0000040,D:\Projects\enemy_detection_project\data\images\0000296_01001_d_0000040.jpg,238.0,255.0,40.0,40.0,1.0,4
0000022_00000_d_0000004,D:\Projects\enemy_detection_project\data\images\0000022_00000_d_0000004.jpg,669.0,203.0,11.0,21.0,1.0,2
0000291_01201_d_0000874,D:\Projects\enemy_detection_project\data\images\0000291_01201_d_0000874.jpg,235.0,0.0,105.0,24.0,1.0,6
0000296_00601_d_0000038,D:\Projects\enemy_detection_project\data\images\0000296_00601_d_0000038.jpg,983.0,416.0,43.0,34.0,1.0,3
0000155_00801_d_0000001,D:\Projects\enemy_detection_project\data\images\0000155_00801_d_0000001.jpg,510.0,157.0,47.0,43.0,0.0,0
0000277_02601_d_0000552,D:\Projects\enemy_detection_project\data\images\0000277_02601_d_0000552.jpg,893.0,257.0,84.0,41.0,1.0,4
0000193_01705_d_0000112,D:\Projects\enemy_detection_project\data\images\0000193_01705_d_0000112.jpg,385.0,216.0,7.0,17.0,1.0,2
0000277_04001_d_0000558,D:\Projects\enemy_detection_project\data\images\0000277_04001_d_0000558.jpg,824.0,356.0,172.0,85.0,1.0,4
0000330_01601_d_0000808,D:\Projects\enemy_detection_project\data\images\0000330_01601_d_0000808.jpg,51.0,248.0,9.0,19.0,1.0,2
0000277_00401_d_0000541,D:\Projects\enemy_detection_project\data\images\0000277_00401_d_0000541.jpg,1092.0,92.0,28.0,9.0,1.0,4
0000271_00601_d_0000377,D:\Projects\enemy_detection_project\data\images\0000271_00601_d_0000377.jpg,804.0,648.0,24.0,49.0,1.0,1
0000163_00001_d_0000001,D:\Projects\enemy_detection_project\data\images\0000163_00001_d_0000001.jpg,353.0,116.0,6.0,10.0,1.0,8
0000327_03001_d_0000726,D:\Projects\enemy_detection_project\data\images\0000327_03001_d_0000726.jpg,232.0,668.0,23.0,53.0,1.0,1
0000155_01871_d_0000001,D:\Projects\enemy_detection_project\data\images\0000155_01871_d_0000001.jpg,721.0,283.0,93.0,42.0,1.0,5
0000291_01201_d_0000874,D:\Projects\enemy_detection_project\data\images\0000291_01201_d_0000874.jpg,1205.0,233.0,75.0,47.0,1.0,5
0000327_04001_d_0000731,D:\Projects\enemy_detection_project\data\images\0000327_04001_d_0000731.jpg,694.0,364.0,14.0,20.0,1.0,2
0000287_05001_d_0000782,D:\Projects\enemy_detection_project\data\images\0000287_05001_d_0000782.jpg,103.0,592.0,18.0,9.0,1.0,1
0000213_04405_d_0000244,D:\Projects\enemy_detection_project\data\images\0000213_04405_d_0000244.jpg,454.0,83.0,64.0,28.0,1.0,4
0000213_05340_d_0000246,D:\Projects\enemy_detection_project\data\images\0000213_05340_d_0000246.jpg,753.0,87.0,32.0,46.0,1.0,4
0000345_07057_d_0000345,D:\Projects\enemy_detection_project\data\images\0000345_07057_d_0000345.jpg,535.0,148.0,57.0,29.0,1.0,4
0000295_00800_d_0000025,D:\Projects\enemy_detection_project\data\images\0000295_00800_d_0000025.jpg,663.0,343.0,16.0,18.0,1.0,4
0000289_01601_d_0000819,D:\Projects\enemy_detection_project\data\images\0000289_01601_d_0000819.jpg,758.0,321.0,69.0,76.0,1.0,4
0000280_02401_d_0000624,D:\Projects\enemy_detection_project\data\images\0000280_02401_d_0000624.jpg,745.0,147.0,53.0,31.0,0.0,0
0000026_04000_d_0000032,D:\Projects\enemy_detection_project\data\images\0000026_04000_d_0000032.jpg,410.0,664.0,209.0,100.0,1.0,4
0000360_06273_d_0000745,D:\Projects\enemy_detection_project\data\images\0000360_06273_d_0000745.jpg,1242.0,672.0,49.0,93.0,1.0,1
0000356_01961_d_0000639,D:\Projects\enemy_detection_project\data\images\0000356_01961_d_0000639.jpg,652.0,66.0,40.0,16.0,1.0,4
0000213_04998_d_0000245,D:\Projects\enemy_detection_project\data\images\0000213_04998_d_0000245.jpg,1043.0,193.0,15.0,37.0,1.0,1
0000213_04405_d_0000244,D:\Projects\enemy_detection_project\data\images\0000213_04405_d_0000244.jpg,500.0,40.0,41.0,21.0,1.0,4
0000330_01201_d_0000806,D:\Projects\enemy_detection_project\data\images\0000330_01201_d_0000806.jpg,1018.0,118.0,38.0,18.0,1.0,4
0000193_02029_d_0000114,D:\Projects\enemy_detection_project\data\images\0000193_02029_d_0000114.jpg,460.0,284.0,11.0,19.0,1.0,10
0000269_00201_d_0000349,D:\Projects\enemy_detection_project\data\images\0000269_00201_d_0000349.jpg,726.0,57.0,48.0,49.0,0.0,0
0000291_02201_d_0000879,D:\Projects\enemy_detection_project\data\images\0000291_02201_d_0000879.jpg,1195.0,330.0,18.0,40.0,1.0,1
0000291_05201_d_0000893,D:\Projects\enemy_detection_project\data\images\0000291_05201_d_0000893.jpg,876.0,396.0,24.0,37.0,1.0,10
0000269_00001_d_0000348,D:\Projects\enemy_detection_project\data\images\0000269_00001_d_0000348.jpg,449.0,344.0,9.0,15.0,1.0,10
0000271_05001_d_0000397,D:\Projects\enemy_detection_project\data\images\0000271_05001_d_0000397.jpg,637.0,347.0,47.0,50.0,1.0,5
0000295_02400_d_0000033,D:\Projects\enemy_detection_project\data\images\0000295_02400_d_0000033.jpg,476.0,251.0,13.0,13.0,1.0,4
0000213_05340_d_0000246,D:\Projects\enemy_detection_project\data\images\0000213_05340_d_0000246.jpg,833.0,253.0,22.0,22.0,1.0,10
0000271_04401_d_0000394,D:\Projects\enemy_detection_project\data\images\0000271_04401_d_0000394.jpg,538.0,128.0,47.0,26.0,1.0,10
0000291_05001_d_0000892,D:\Projects\enemy_detection_project\data\images\0000291_05001_d_0000892.jpg,435.0,207.0,14.0,32.0,1.0,10
0000271_05401_d_0000399,D:\Projects\enemy_detection_project\data\images\0000271_05401_d_0000399.jpg,800.0,66.0,38.0,18.0,1.0,4
0000271_00201_d_0000375,D:\Projects\enemy_detection_project\data\images\0000271_00201_d_0000375.jpg,253.0,8.0,25.0,23.0,1.0,4
0000216_00520_d_0000001,D:\Projects\enemy_detection_project\data\images\0000216_00520_d_0000001.jpg,481.0,44.0,16.0,8.0,1.0,1
0000348_00589_d_0000409,D:\Projects\enemy_detection_project\data\images\0000348_00589_d_0000409.jpg,576.0,133.0,13.0,39.0,1.0,1
0000327_03401_d_0000728,D:\Projects\enemy_detection_project\data\images\0000327_03401_d_0000728.jpg,480.0,123.0,4.0,11.0,1.0,1
0000276_04001_d_0000527,D:\Projects\enemy_detection_project\data\images\0000276_04001_d_0000527.jpg,717.0,273.0,17.0,11.0,1.0,4
0000271_06201_d_0000403,D:\Projects\enemy_detection_project\data\images\0000271_06201_d_0000403.jpg,357.0,587.0,56.0,80.0,1.0,4
0000327_03401_d_0000728,D:\Projects\enemy_detection_project\data\images\0000327_03401_d_0000728.jpg,456.0,104.0,23.0,13.0,1.0,5
0000249_00235_d_0000002,D:\Projects\enemy_detection_project\data\images\0000249_00235_d_0000002.jpg,258.0,387.0,6.0,24.0,1.0,1
0000295_02200_d_0000032,D:\Projects\enemy_detection_project\data\images\0000295_02200_d_0000032.jpg,693.0,500.0,45.0,49.0,1.0,5
0000356_03725_d_0000648,D:\Projects\enemy_detection_project\data\images\0000356_03725_d_0000648.jpg,739.0,87.0,12.0,19.0,1.0,10
0000327_03601_d_0000729,D:\Projects\enemy_detection_project\data\images\0000327_03601_d_0000729.jpg,492.0,100.0,29.0,15.0,1.0,4
0000021_00500_d_0000002,D:\Projects\enemy_detection_project\data\images\0000021_00500_d_0000002.jpg,635.0,201.0,24.0,20.0,1.0,7
0000213_03478_d_0000242,D:\Projects\enemy_detection_project\data\images\0000213_03478_d_0000242.jpg,776.0,196.0,76.0,31.0,1.0,4
0000330_00201_d_0000801,D:\Projects\enemy_detection_project\data\images\0000330_00201_d_0000801.jpg,662.0,28.0,7.0,5.0,1.0,4
0000277_01601_d_0000547,D:\Projects\enemy_detection_project\data\images\0000277_01601_d_0000547.jpg,1176.0,278.0,138.0,56.0,1.0,4
0000359_03529_d_0000712,D:\Projects\enemy_detection_project\data\images\0000359_03529_d_0000712.jpg,294.0,407.0,47.0,63.0,1.0,10
0000295_02900_d_0000034,D:\Projects\enemy_detection_project\data\images\0000295_02900_d_0000034.jpg,1112.0,372.0,11.0,26.0,1.0,1
0000271_06801_d_0000406,D:\Projects\enemy_detection_project\data\images\0000271_06801_d_0000406.jpg,263.0,246.0,13.0,23.0,1.0,10
0000280_03401_d_0000629,D:\Projects\enemy_detection_project\data\images\0000280_03401_d_0000629.jpg,1167.0,388.0,135.0,65.0,1.0,4
0000293_03601_d_0000940,D:\Projects\enemy_detection_project\data\images\0000293_03601_d_0000940.jpg,934.0,398.0,62.0,40.0,1.0,4
0000327_03201_d_0000727,D:\Projects\enemy_detection_project\data\images\0000327_03201_d_0000727.jpg,731.0,249.0,25.0,25.0,1.0,5
0000001_08414_d_0000013,D:\Projects\enemy_detection_project\data\images\0000001_08414_d_0000013.jpg,768.0,286.0,17.0,26.0,1.0,10
0000364_00589_d_0000798,D:\Projects\enemy_detection_project\data\images\0000364_00589_d_0000798.jpg,424.0,239.0,9.0,19.0,1.0,3
0000330_01401_d_0000807,D:\Projects\enemy_detection_project\data\images\0000330_01401_d_0000807.jpg,808.0,145.0,5.0,20.0,1.0,1
0000291_04401_d_0000890,D:\Projects\enemy_detection_project\data\images\0000291_04401_d_0000890.jpg,1154.0,484.0,28.0,38.0,1.0,2
0000280_01001_d_0000617,D:\Projects\enemy_detection_project\data\images\0000280_01001_d_0000617.jpg,1155.0,633.0,205.0,131.0,1.0,4
0000193_02029_d_0000114,D:\Projects\enemy_detection_project\data\images\0000193_02029_d_0000114.jpg,21.0,312.0,19.0,26.0,1.0,10
0000277_03201_d_0000554,D:\Projects\enemy_detection_project\data\images\0000277_03201_d_0000554.jpg,643.0,143.0,60.0,25.0,1.0,4
0000256_00715_d_0000019,D:\Projects\enemy_detection_project\data\images\0000256_00715_d_0000019.jpg,739.0,339.0,110.0,45.0,1.0,9
0000280_03401_d_0000629,D:\Projects\enemy_detection_project\data\images\0000280_03401_d_0000629.jpg,383.0,210.0,23.0,13.0,1.0,10
0000280_00801_d_0000616,D:\Projects\enemy_detection_project\data\images\0000280_00801_d_0000616.jpg,533.0,142.0,17.0,14.0,1.0,4
0000271_04401_d_0000394,D:\Projects\enemy_detection_project\data\images\0000271_04401_d_0000394.jpg,778.0,340.0,8.0,31.0,1.0,1
0000287_02601_d_0000772,D:\Projects\enemy_detection_project\data\images\0000287_02601_d_0000772.jpg,1025.0,396.0,23.0,18.0,1.0,10
0000360_00981_d_0000718,D:\Projects\enemy_detection_project\data\images\0000360_00981_d_0000718.jpg,243.0,332.0,23.0,41.0,1.0,2
0000323_02601_d_0000645,D:\Projects\enemy_detection_project\data\images\0000323_02601_d_0000645.jpg,707.0,331.0,14.0,34.0,1.0,1
0000291_01001_d_0000873,D:\Projects\enemy_detection_project\data\images\0000291_01001_d_0000873.jpg,749.0,55.0,38.0,18.0,1.0,4
0000295_01400_d_0000028,D:\Projects\enemy_detection_project\data\images\0000295_01400_d_0000028.jpg,703.0,295.0,17.0,14.0,1.0,4
0000295_02400_d_0000033,D:\Projects\enemy_detection_project\data\images\0000295_02400_d_0000033.jpg,595.0,512.0,42.0,45.0,1.0,4
0000295_00000_d_0000021,D:\Projects\enemy_detection_project\data\images\0000295_00000_d_0000021.jpg,472.0,296.0,8.0,22.0,1.0,1
0000001_07999_d_0000012,D:\Projects\enemy_detection_project\data\images\0000001_07999_d_0000012.jpg,1149.0,191.0,9.0,21.0,1.0,2
0000244_01500_d_0000004,D:\Projects\enemy_detection_project\data\images\0000244_01500_d_0000004.jpg,516.0,397.0,20.0,28.0,1.0,5
0000271_06201_d_0000403,D:\Projects\enemy_detection_project\data\images\0000271_06201_d_0000403.jpg,715.0,0.0,8.0,16.0,1.0,1
0000249_00001_d_0000001,D:\Projects\enemy_detection_project\data\images\0000249_00001_d_0000001.jpg,284.0,201.0,8.0,7.0,1.0,4
0000295_01000_d_0000026,D:\Projects\enemy_detection_project\data\images\0000295_01000_d_0000026.jpg,695.0,258.0,7.0,16.0,1.0,1
0000356_03333_d_0000646,D:\Projects\enemy_detection_project\data\images\0000356_03333_d_0000646.jpg,652.0,27.0,40.0,20.0,1.0,4
0000327_03001_d_0000726,D:\Projects\enemy_detection_project\data\images\0000327_03001_d_0000726.jpg,669.0,159.0,4.0,7.0,1.0,2
0000276_00001_d_0000507,D:\Projects\enemy_detection_project\data\images\0000276_00001_d_0000507.jpg,688.0,63.0,21.0,17.0,1.0,4
0000327_00601_d_0000714,D:\Projects\enemy_detection_project\data\images\0000327_00601_d_0000714.jpg,969.0,148.0,23.0,24.0,1.0,10
0000289_03601_d_0000829,D:\Projects\enemy_detection_project\data\images\0000289_03601_d_0000829.jpg,675.0,47.0,21.0,26.0,1.0,8
0000276_02201_d_0000518,D:\Projects\enemy_detection_project\data\images\0000276_02201_d_0000518.jpg,616.0,371.0,32.0,39.0,1.0,4
0000280_00801_d_0000616,D:\Projects\enemy_detection_project\data\images\0000280_00801_d_0000616.jpg,1015.0,274.0,13.0,33.0,1.0,1
0000291_01601_d_0000876,D:\Projects\enemy_detection_project\data\images\0000291_01601_d_0000876.jpg,1003.0,22.0,21.0,33.0,1.0,1
0000242_03668_d_0000012,D:\Projects\enemy_detection_project\data\images\0000242_03668_d_0000012.jpg,150.0,419.0,68.0,102.0,1.0,4
0000289_00001_d_0000811,D:\Projects\enemy_detection_project\data\images\0000289_00001_d_0000811.jpg,690.0,148.0,16.0,35.0,1.0,1
0000287_02601_d_0000772,D:\Projects\enemy_detection_project\data\images\0000287_02601_d_0000772.jpg,1168.0,528.0,12.0,29.0,1.0,2
0000249_02073_d_0000007,D:\Projects\enemy_detection_project\data\images\0000249_02073_d_0000007.jpg,460.0,203.0,8.0,6.0,1.0,4
0000276_03601_d_0000525,D:\Projects\enemy_detection_project\data\images\0000276_03601_d_0000525.jpg,363.0,302.0,39.0,22.0,1.0,5
0000001_05499_d_0000010,D:\Projects\enemy_detection_project\data\images\0000001_05499_d_0000010.jpg,947.0,571.0,84.0,84.0,1.0,4
0000276_04201_d_0000528,D:\Projects\enemy_detection_project\data\images\0000276_04201_d_0000528.jpg,900.0,363.0,28.0,20.0,1.0,4
0000026_03000_d_0000030,D:\Projects\enemy_detection_project\data\images\0000026_03000_d_0000030.jpg,1099.0,72.0,146.0,62.0,1.0,4
0000001_07999_d_0000012,D:\Projects\enemy_detection_project\data\images\0000001_07999_d_0000012.jpg,902.0,852.0,29.0,50.0,1.0,10
0000276_02801_d_0000521,D:\Projects\enemy_detection_project\data\images\0000276_02801_d_0000521.jpg,709.0,225.0,20.0,16.0,1.0,4
0000155_01201_d_0000001,D:\Projects\enemy_detection_project\data\images\0000155_01201_d_0000001.jpg,343.0,132.0,10.0,15.0,1.0,8
0000335_00981_d_0000048,D:\Projects\enemy_detection_project\data\images\0000335_00981_d_0000048.jpg,567.0,221.0,20.0,9.0,1.0,4
0000115_01031_d_0000082,D:\Projects\enemy_detection_project\data\images\0000115_01031_d_0000082.jpg,68.0,444.0,33.0,27.0,1.0,10
0000069_02480_d_0000007,D:\Projects\enemy_detection_project\data\images\0000069_02480_d_0000007.jpg,749.0,254.0,28.0,78.0,1.0,1
0000242_00627_d_0000003,D:\Projects\enemy_detection_project\data\images\0000242_00627_d_0000003.jpg,404.0,78.0,37.0,8.0,0.0,0
0000295_02900_d_0000034,D:\Projects\enemy_detection_project\data\images\0000295_02900_d_0000034.jpg,122.0,417.0,15.0,28.0,1.0,1
0000271_01401_d_0000380,D:\Projects\enemy_detection_project\data\images\0000271_01401_d_0000380.jpg,366.0,726.0,25.0,27.0,1.0,2
0000330_04201_d_0000821,D:\Projects\enemy_detection_project\data\images\0000330_04201_d_0000821.jpg,639.0,9.0,6.0,15.0,1.0,1
0000280_00801_d_0000616,D:\Projects\enemy_detection_project\data\images\0000280_00801_d_0000616.jpg,406.0,274.0,51.0,51.0,1.0,5
0000316_01601_d_0000527,D:\Projects\enemy_detection_project\data\images\0000316_01601_d_0000527.jpg,1267.0,213.0,18.0,23.0,1.0,2
0000280_01001_d_0000617,D:\Projects\enemy_detection_project\data\images\0000280_01001_d_0000617.jpg,810.0,399.0,12.0,34.0,1.0,1
0000330_00601_d_0000803,D:\Projects\enemy_detection_project\data\images\0000330_00601_d_0000803.jpg,773.0,412.0,58.0,58.0,1.0,4
0000295_00600_d_0000024,D:\Projects\enemy_detection_project\data\images\0000295_00600_d_0000024.jpg,1069.0,503.0,41.0,31.0,1.0,4
0000129_02411_d_0000138,D:\Projects\enemy_detection_project\data\images\0000129_02411_d_0000138.jpg,510.0,138.0,26.0,54.0,1.0,4
0000356_02353_d_0000641,D:\Projects\enemy_detection_project\data\images\0000356_02353_d_0000641.jpg,1182.0,333.0,16.0,35.0,1.0,2
0000327_04201_d_0000732,D:\Projects\enemy_detection_project\data\images\0000327_04201_d_0000732.jpg,769.0,257.0,50.0,26.0,1.0,6
0000301_00201_d_0000157,D:\Projects\enemy_detection_project\data\images\0000301_00201_d_0000157.jpg,697.0,501.0,33.0,52.0,1.0,2
0000153_01601_d_0000001,D:\Projects\enemy_detection_project\data\images\0000153_01601_d_0000001.jpg,644.0,320.0,11.0,21.0,1.0,1
0000330_04201_d_0000821,D:\Projects\enemy_detection_project\data\images\0000330_04201_d_0000821.jpg,810.0,189.0,11.0,29.0,1.0,1
0000333_01765_d_0000010,D:\Projects\enemy_detection_project\data\images\0000333_01765_d_0000010.jpg,323.0,750.0,53.0,14.0,1.0,4
0000346_01961_d_0000356,D:\Projects\enemy_detection_project\data\images\0000346_01961_d_0000356.jpg,3.0,39.0,33.0,14.0,1.0,4
0000316_01601_d_0000527,D:\Projects\enemy_detection_project\data\images\0000316_01601_d_0000527.jpg,0.0,371.0,21.0,41.0,1.0,1
0000154_00401_d_0000001,D:\Projects\enemy_detection_project\data\images\0000154_00401_d_0000001.jpg,528.0,269.0,22.0,20.0,1.0,4
0000312_01201_d_0000420,D:\Projects\enemy_detection_project\data\images\0000312_01201_d_0000420.jpg,335.0,130.0,18.0,26.0,1.0,3
0000280_01201_d_0000618,D:\Projects\enemy_detection_project\data\images\0000280_01201_d_0000618.jpg,869.0,208.0,50.0,24.0,1.0,4
0000333_03725_d_0000020,D:\Projects\enemy_detection_project\data\images\0000333_03725_d_0000020.jpg,685.0,403.0,8.0,28.0,1.0,10
